ParticipantID                       , ParticipantIdentifier, Timestamp           , ContentVersion, NotificationIdentifier, NotificationType, Recipients       , StatusCode, TargetCustomField, RecipientOverride
f88e1fc2-6b27-46dd-bdfc-81333342f20a, P0020                , 2025-10-31T02:10:51Z,              3, 24H_SURVEY_REMINDER_2 , Email           , p0020@example.org, Succeeded ,                  , 
f88e1fc2-6b27-46dd-bdfc-81333342f20a, P0020                , 2025-11-06T03:10:51Z,              2, 7D_SURVEY_REMINDER_1  , SMS             , p0020@example.org, Succeeded ,                  , 
f88e1fc2-6b27-46dd-bdfc-81333342f20a, P0020                , 2025-11-07T03:10:51Z,              4, 7D_SURVEY_REMINDER_2  , SMS             , p0020@example.org, Succeeded ,                  , 
f88e1fc2-6b27-46dd-bdfc-81333342f20a, P0020                , 2025-11-08T03:10:51Z,              2, 7D_SURVEY_REMINDER_3  , SMS             , p0020@example.org, Succeeded ,                  , 
f88e1fc2-6b27-46dd-bdfc-81333342f20a, P0020                , 2025-11-29T03:10:51Z,              1, 1M_SURVEY_REMINDER_1  , Push            , p0020@example.org, Succeeded ,                  , 
f88e1fc2-6b27-46dd-bdfc-81333342f20a, P0020                , 2026-01-28T03:10:51Z,              2, 3M_SURVEY_REMINDER_1  , Email           , p0020@example.org, Succeeded ,                  , 
f88e1fc2-6b27-46dd-bdfc-81333342f20a, P0020                , 2026-04-01T02:10:51Z,              3, 4_6M_SURVEY_REMINDER_1, Push            , p0020@example.org, Succeeded ,                  , 
cdf58739-0e9a-4822-98fe-18bbe8f12539, P0021                , 2025-10-26T19:21:13Z,              1, 24H_SURVEY_REMINDER_1 , Email           , p0021@example.org, Succeeded ,                  , 
cdf58739-0e9a-4822-98fe-18bbe8f12539, P0021                , 2025-11-02T20:21:13Z,              2, 7D_SURVEY_REMINDER_1  , SMS             , p0021@example.org, Succeeded ,                  , 
cdf58739-0e9a-4822-98fe-18bbe8f12539, P0021                , 2025-11-25T20:21:13Z,              2, 1M_SURVEY_REMINDER_1  , Email           , p0021@example.org, Succeeded ,                  , 
cdf58739-0e9a-4822-98fe-18bbe8f12539, P0021                , 2026-01-24T20:21:13Z,              2, 3M_SURVEY_REMINDER_1  , Push            , p0021@example.org, Succeeded ,                  , 
cdf58739-0e9a-4822-98fe-18bbe8f12539, P0021                , 2026-01-25T20:21:13Z,              3, 3M_SURVEY_REMINDER_2  , Push            , p0021@example.org, Succeeded ,                  , 
cdf58739-0e9a-4822-98fe-18bbe8f12539, P0021                , 2026-01-26T20:21:13Z,              4, 3M_SURVEY_REMINDER_3  , Push            , p0021@example.org, Succeeded ,                  , 
cdf58739-0e9a-4822-98fe-18bbe8f12539, P0021                , 2026-03-21T19:21:13Z,              2, 4_6M_SURVEY_REMINDER_1, Push            , p0021@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-07-11T03:33:38Z,              1, 24H_SURVEY_REMINDER_1 , Push            , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-07-18T03:33:38Z,              3, 7D_SURVEY_REMINDER_1  , Push            , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-07-19T03:33:38Z,              1, 7D_SURVEY_REMINDER_2  , Push            , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-08-10T03:33:38Z,              5, 1M_SURVEY_REMINDER_1  , SMS             , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-08-11T03:33:38Z,              3, 1M_SURVEY_REMINDER_2  , SMS             , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-10-09T03:33:38Z,              2, 3M_SURVEY_REMINDER_1  , Email           , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-11-10T04:33:38Z,              1, 4_6M_SURVEY_REMINDER_1, SMS             , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-11-11T04:33:38Z,              4, 4_6M_SURVEY_REMINDER_2, SMS             , p0022@example.org, Succeeded ,                  , 
5d8b825e-2096-45f1-9555-18ef3bde48d6, P0022                , 2025-11-12T04:33:38Z,              3, 4_6M_SURVEY_REMINDER_3, SMS             , p0022@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2025-10-20T04:04:09Z,              2, 24H_SURVEY_REMINDER_1 , Push            , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2025-10-21T04:04:09Z,              4, 24H_SURVEY_REMINDER_2 , Push            , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2025-10-27T04:04:09Z,              5, 7D_SURVEY_REMINDER_1  , Email           , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2025-10-28T04:04:09Z,              5, 7D_SURVEY_REMINDER_2  , Email           , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2025-10-29T04:04:09Z,              4, 7D_SURVEY_REMINDER_3  , Email           , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2025-11-19T05:04:09Z,              2, 1M_SURVEY_REMINDER_1  , Email           , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2026-01-18T05:04:09Z,              3, 3M_SURVEY_REMINDER_1  , SMS             , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2026-01-19T05:04:09Z,              3, 3M_SURVEY_REMINDER_2  , SMS             , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2026-01-20T05:04:09Z,              1, 3M_SURVEY_REMINDER_3  , SMS             , p0023@example.org, Succeeded ,                  , 
f47cb7ce-d8be-490a-bab0-93db17d4148a, P0023                , 2026-03-22T04:04:09Z,              2, 4_6M_SURVEY_REMINDER_1, SMS             , p0023@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2025-10-28T17:33:37Z,              1, 24H_SURVEY_REMINDER_1 , Push            , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2025-11-04T18:33:37Z,              2, 7D_SURVEY_REMINDER_1  , Email           , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2025-11-05T18:33:37Z,              3, 7D_SURVEY_REMINDER_2  , Email           , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2025-11-06T18:33:37Z,              1, 7D_SURVEY_REMINDER_3  , Email           , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2025-11-27T18:33:37Z,              4, 1M_SURVEY_REMINDER_1  , SMS             , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2025-11-28T18:33:37Z,              5, 1M_SURVEY_REMINDER_2  , SMS             , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2026-01-26T18:33:37Z,              3, 3M_SURVEY_REMINDER_1  , Push            , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2026-01-27T18:33:37Z,              5, 3M_SURVEY_REMINDER_2  , Push            , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2026-01-28T18:33:37Z,              5, 3M_SURVEY_REMINDER_3  , Push            , p0024@example.org, Succeeded ,                  , 
730bdf06-493d-4b85-a64e-88d3270cea5f, P0024                , 2026-04-17T17:33:37Z,              4, 4_6M_SURVEY_REMINDER_1, Push            , p0024@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-08-17T06:46:13Z,              5, 24H_SURVEY_REMINDER_1 , Email           , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-08-24T06:46:13Z,              3, 7D_SURVEY_REMINDER_1  , Push            , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-08-25T06:46:13Z,              1, 7D_SURVEY_REMINDER_2  , Push            , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-09-16T06:46:13Z,              4, 1M_SURVEY_REMINDER_1  , Push            , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-09-17T06:46:13Z,              1, 1M_SURVEY_REMINDER_2  , Push            , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-09-18T06:46:13Z,              4, 1M_SURVEY_REMINDER_3  , Push            , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-11-15T07:46:13Z,              1, 3M_SURVEY_REMINDER_1  , Email           , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2025-11-16T07:46:13Z,              4, 3M_SURVEY_REMINDER_2  , Email           , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2026-01-16T07:46:13Z,              1, 4_6M_SURVEY_REMINDER_1, SMS             , p0025@example.org, Succeeded ,                  , 
2423fe9e-5326-4109-841d-7d9c49eb029c, P0025                , 2026-01-17T07:46:13Z,              4, 4_6M_SURVEY_REMINDER_2, SMS             , p0025@example.org, Succeeded ,                  , 
bb3f171c-a669-43d8-95e6-aae323f68bc3, P0026                , 2025-06-21T19:18:12Z,              3, 24H_SURVEY_REMINDER_1 , Email           , p0026@example.org, Succeeded ,                  , 
bb3f171c-a669-43d8-95e6-aae323f68bc3, P0026                , 2025-06-28T19:18:12Z,              5, 7D_SURVEY_REMINDER_1  , SMS             , p0026@example.org, Succeeded ,                  , 
bb3f171c-a669-43d8-95e6-aae323f68bc3, P0026                , 2025-07-21T19:18:12Z,              4, 1M_SURVEY_REMINDER_1  , Email           , p0026@example.org, Succeeded ,                  , 
bb3f171c-a669-43d8-95e6-aae323f68bc3, P0026                , 2025-09-19T19:18:12Z,              3, 3M_SURVEY_REMINDER_1  , Push            , p0026@example.org, Succeeded ,                  , 
bb3f171c-a669-43d8-95e6-aae323f68bc3, P0026                , 2025-09-20T19:18:12Z,              2, 3M_SURVEY_REMINDER_2  , Push            , p0026@example.org, Succeeded ,                  , 
bb3f171c-a669-43d8-95e6-aae323f68bc3, P0026                , 2025-11-24T20:18:12Z,              1, 4_6M_SURVEY_REMINDER_1, Email           , p0026@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-04-04T16:20:51Z,              2, 24H_SURVEY_REMINDER_1 , Push            , p0027@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-04-11T16:20:51Z,              2, 7D_SURVEY_REMINDER_1  , Email           , p0027@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-05-04T16:20:51Z,              5, 1M_SURVEY_REMINDER_1  , Email           , p0027@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-05-05T16:20:51Z,              1, 1M_SURVEY_REMINDER_2  , Email           , p0027@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-07-03T16:20:51Z,              2, 3M_SURVEY_REMINDER_1  , SMS             , p0027@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-09-16T16:20:51Z,              2, 4_6M_SURVEY_REMINDER_1, Push            , p0027@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-09-17T16:20:51Z,              2, 4_6M_SURVEY_REMINDER_2, Push            , p0027@example.org, Succeeded ,                  , 
93473430-9409-4797-93e3-5609dc03d883, P0027                , 2025-09-18T16:20:51Z,              5, 4_6M_SURVEY_REMINDER_3, Push            , p0027@example.org, Succeeded ,                  , 
25327ead-55ff-4dc6-be62-aee7404b6c4d, P0028                , 2025-01-02T12:37:35Z,              5, 24H_SURVEY_REMINDER_1 , Push            , p0028@example.org, Succeeded ,                  , 
25327ead-55ff-4dc6-be62-aee7404b6c4d, P0028                , 2025-01-09T12:37:35Z,              3, 7D_SURVEY_REMINDER_1  , Push            , p0028@example.org, Succeeded ,                  , 
25327ead-55ff-4dc6-be62-aee7404b6c4d, P0028                , 2025-02-01T12:37:35Z,              3, 1M_SURVEY_REMINDER_1  , SMS             , p0028@example.org, Succeeded ,                  , 
25327ead-55ff-4dc6-be62-aee7404b6c4d, P0028                , 2025-04-02T11:37:35Z,              3, 3M_SURVEY_REMINDER_1  , Push            , p0028@example.org, Succeeded ,                  , 
25327ead-55ff-4dc6-be62-aee7404b6c4d, P0028                , 2025-05-08T11:37:35Z,              4, 4_6M_SURVEY_REMINDER_1, SMS             , p0028@example.org, Succeeded ,                  , 
25327ead-55ff-4dc6-be62-aee7404b6c4d, P0028                , 2025-05-09T11:37:35Z,              4, 4_6M_SURVEY_REMINDER_2, SMS             , p0028@example.org, Succeeded ,                  , 
e4bfd8bb-a560-43af-a1d8-78eb0815157e, P0029                , 2025-08-28T00:47:55Z,              3, 24H_SURVEY_REMINDER_1 , SMS             , p0029@example.org, Succeeded ,                  , 
e4bfd8bb-a560-43af-a1d8-78eb0815157e, P0029                , 2025-09-04T00:47:55Z,              3, 7D_SURVEY_REMINDER_1  , Push            , p0029@example.org, Succeeded ,                  , 
e4bfd8bb-a560-43af-a1d8-78eb0815157e, P0029                , 2025-09-05T00:47:55Z,              3, 7D_SURVEY_REMINDER_2  , Push            , p0029@example.org, Succeeded ,                  , 
e4bfd8bb-a560-43af-a1d8-78eb0815157e, P0029                , 2025-09-27T00:47:55Z,              2, 1M_SURVEY_REMINDER_1  , Email           , p0029@example.org, Succeeded ,                  , 
e4bfd8bb-a560-43af-a1d8-78eb0815157e, P0029                , 2025-11-26T01:47:55Z,              4, 3M_SURVEY_REMINDER_1  , SMS             , p0029@example.org, Succeeded ,                  , 
e4bfd8bb-a560-43af-a1d8-78eb0815157e, P0029                , 2026-02-05T01:47:55Z,              2, 4_6M_SURVEY_REMINDER_1, SMS             , p0029@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-02-01T21:23:56Z,              5, 24H_SURVEY_REMINDER_1 , Push            , p0030@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-02-02T21:23:56Z,              4, 24H_SURVEY_REMINDER_2 , Push            , p0030@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-02-08T21:23:56Z,              3, 7D_SURVEY_REMINDER_1  , Email           , p0030@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-03-03T21:23:56Z,              1, 1M_SURVEY_REMINDER_1  , SMS             , p0030@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-03-04T21:23:56Z,              2, 1M_SURVEY_REMINDER_2  , SMS             , p0030@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-05-02T20:23:56Z,              2, 3M_SURVEY_REMINDER_1  , SMS             , p0030@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-05-03T20:23:56Z,              2, 3M_SURVEY_REMINDER_2  , SMS             , p0030@example.org, Succeeded ,                  , 
c5685835-4d66-4fc0-85ae-41bb9498ad2f, P0030                , 2025-07-06T20:23:56Z,              3, 4_6M_SURVEY_REMINDER_1, Email           , p0030@example.org, Succeeded ,                  , 
